RunDate,RunTime,PremiseId,Year,RateClass,Strata,RecipeICap
2016-09-29,14:18,8245870015,2015,GS3,GS3,143.011
2016-09-29,14:18,8606125006,2015,GS3,GS3,3.47577
2016-09-29,14:18,9577077009,2015,GS1,GS1,2.28386
2016-09-29,14:18,0557020149,2015,GS1,GS1,1.06615
2016-09-29,14:18,1952330265,2015,GS1,GS1,0.
2016-09-29,14:18,5856001052,2015,GS1,GS1,3.14844
2016-09-29,14:18,0151174015,2015,GS1,GS1,0.
2016-09-29,14:18,8181010004,2015,GH2,GH2,4.29504
2016-09-29,14:18,1448013028,2015,GS3,GS3,53.8304
2016-09-29,14:18,4824007001,2015,GS1,GS1,2.98755
2016-09-29,14:18,6672053008,2015,GS1,GS1,1.03327
2016-09-29,14:18,4844007007,2015,GH2,GH2,3.78579
2016-09-29,14:18,0158054007,2015,GS1,GS1,1.70027
2016-09-29,14:18,6685991017,2015,GS1,GS1,0.153882
2016-09-29,14:18,5329012058,2015,GS3,GS3,12.2338
2016-09-29,14:18,4564007007,2015,RS,RS-EXR,3.05018
2016-09-29,14:18,4403065032,2015,GS3,GS3,18.2805
2016-09-29,14:18,4338008007,2015,GS1,GS1,0.160649
2016-09-29,14:18,9965003006,2015,GS1,GS1,2.84173
2016-09-29,14:18,5309012016,2015,GS1,GS1,27.0014
2016-09-29,14:18,3106012009,2015,GS1,GS1,0.397779
2016-09-29,14:18,4226012008,2015,GS1,GS1,0.
2016-09-29,14:18,3606034023,2015,GS1,GS1,5.77545
2016-09-29,14:18,4266034015,2015,GS1,GS1,0.038211
2016-09-29,14:18,1731092006,2015,GS1,GS1,1.96861
2016-09-29,14:18,9832015003,2015,GS1,GS1,12.7126
2016-09-29,14:18,9712166016,2015,GS3,GS3,224.095
2016-09-29,14:18,6861004020,2015,GS3,Null,4.69413
2016-09-29,14:18,7221922002,2015,GS1,GS1,15.8604
2016-09-29,14:18,1878010006,2015,GS3,GS3,12.9076
2016-09-29,14:18,9850729000,2015,GS1,GS1,0.179754
2016-09-29,14:18,4870516068,2015,GS1,GS1,1.09673
2016-09-29,14:18,5428013008,2015,GS1,GS1,2.53781
2016-09-29,14:18,6468013001,2015,GS1,GS1,0.0289246
2016-09-29,14:18,4113066018,2015,GS3,GS3,8.58492
2016-09-29,14:18,0183080024,2015,GS1,GS1,31.001
2016-09-29,14:18,5389832049,2015,GS3,GS3,18.9583
2016-09-29,14:18,9633160012,2015,GS3,GS3,53.0724
2016-09-29,14:18,0678008010,2015,GS1,GS1,11.8222
2016-09-29,14:18,0854041008,2015,GS1,GS1,2.71989
2016-09-29,14:18,0274001062,2015,GS3,GS3,32.5493
2016-09-29,14:18,9782031000,2015,GS1,GS1,10.9978
2016-09-29,14:18,5602010010,2015,GS3,GS3,29.8999
2016-09-29,14:18,8138006058,2015,GS3,GS3,28.2549
2016-09-29,14:18,9696411014,2015,GS3,GS3,15.5276
2016-09-29,14:18,5289415251,2015,GS1,GS1,0.0570483
2016-09-29,14:18,0757022003,2015,GS3,GS3,77.0191
2016-09-29,14:18,9812015007,2015,GS1,GS1,4.79414
2016-09-29,14:18,5138119039,2015,GS3,GS3,36.8716
2016-09-29,14:18,8918095019,2015,L4L,L4L,0.
2016-09-29,14:18,1607066018,2015,GS1,GS1,0.
2016-09-29,14:18,9615493009,2015,GS1,GS1,13.729
2016-09-29,14:18,0670515063,2015,GS1,GS1,3.59464
2016-09-29,14:18,0073646009,2015,GS1,GS1,0.
2016-09-29,14:18,4806034019,2015,GS1,GS1,0.
2016-09-29,14:18,8215015006,2015,GS1,GS1,0.106669
2016-09-29,14:18,5075012015,2015,GS3,GS3,34.7359
2016-09-29,14:18,0777022009,2015,GS1,GS1,17.8449
2016-09-29,14:18,6867068028,2015,GS3,GS3,86.1235
2016-09-29,14:18,6059069015,2015,GS1,GS1,6.04464
2016-09-29,14:18,6687908010,2015,GS3,GS3,55.1125
2016-09-29,14:18,1627074025,2015,GS1,GS1,5.11026
2016-09-29,14:18,9592662013,2015,GS1,GS1,0.
2016-09-29,14:18,6169066000,2015,GS1,GS1,10.6503
2016-09-29,14:18,6269066011,2015,GS3,GS3,12.7041
2016-09-29,14:18,3312074037,2015,GS1,GS1,9.01144
2016-09-29,14:18,1933074028,2015,GS3,GS3,33.434
2016-09-29,14:18,9155108025,2015,GS3,GS3,11.9703
2016-09-29,14:18,8705906009,2015,GS1,GS1,0.
2016-09-29,14:18,9167119010,2015,GS1,GS1,27.1136
2016-09-29,14:18,3529011008,2015,GS3,GS3,50.5212
2016-09-29,14:18,6149066004,2015,GS3,GS3,31.5713
2016-09-29,14:18,6249066024,2015,GS3,GS3,21.9181
2016-09-29,14:18,2541111006,2015,GS1,GS1,1.1405
2016-09-29,14:18,4209000031,2015,GS3,GS3,92.538
2016-09-29,14:18,5999081029,2015,GS1,GS1,0.346429
2016-09-29,14:18,0459147025,2015,GS1,GS1,0.0239221
2016-09-29,14:18,9775137024,2015,L4L,L4L,0.
2016-09-29,14:18,6621060040,2015,GS3,GS3,19.0818
2016-09-29,14:18,4335096023,2015,GS3,GS3,112.26
2016-09-29,14:18,2599060001,2015,GS3,GS3,32.8088
2016-09-29,14:18,6665089016,2015,GS1,GS1,11.3339
2016-09-29,14:18,1385057019,2015,GS1,GS1,7.37478
2016-09-29,14:18,0205777028,2015,GS1,GS1,6.13561
2016-09-29,14:18,6997775001,2015,GS3,GS3,36.7191
2016-09-29,14:18,0133130015,2015,GS3,GS3,59.912
2016-09-29,14:18,0050012005,2015,GS3,GS3,24.1207
2016-09-29,14:18,0067165002,2015,GS3,GS3,11.1014
2016-09-29,14:18,3550019007,2015,GS3,GS3,69.2536
2016-09-29,14:18,4012108024,2015,GS3,GS3,9.09566
2016-09-29,14:18,2129043038,2015,GS3,GS3,12.1343
2016-09-29,14:18,0507007007,2015,GS3,GS3,155.902
2016-09-29,14:18,0527007003,2015,GS3,GS3,91.1629
2016-09-29,14:18,2481015018,2015,GS3,GS3,397.358
2016-09-29,14:18,6281004024,2015,GS3,GS3,189.649
2016-09-29,14:18,6481004046,2015,GS3,GS3,11.1283
2016-09-29,14:18,6521004013,2015,GS1,GS1,0.00406752
2016-09-29,14:18,6761004019,2015,GS1,GS1,1.03462
2016-09-29,14:18,6763333013,2015,GS3,GS3,0.964418
2016-09-29,14:18,6781004097,2015,GS1,GS1,0.
2016-09-29,14:18,7641004012,2015,GS3,GS3,34.5118
2016-09-29,14:18,7961004014,2015,GS3,GS3,22.0303
2016-09-29,14:18,8661004019,2015,GS3,GS3,223.636
2016-09-29,14:18,6621004015,2015,GS1,GS1,0.
2016-09-29,14:18,7241004050,2015,GS1,GS1,0.634213
2016-09-29,14:18,8181004015,2015,GS1,GS1,0.0158698
2016-09-29,14:18,5227850003,2015,GS3,GS3,65.6809
2016-09-29,14:18,8581004059,2015,GS1,GS1,0.
2016-09-29,14:18,8081004040,2015,GS3,GS3,0.136283
2016-09-29,14:18,7941004018,2015,GS1,GS1,0.0723215
2016-09-29,14:18,6341004079,2015,GS3,GS3,0.44677
2016-09-29,14:18,0134114006,2015,GS3,GS3,30.2714
2016-09-29,14:18,2379400087,2015,GS1,GS1,0.591002
2016-09-29,14:18,8361004031,2015,GS1,GS1,0.0240006
2016-09-29,14:18,8421004059,2015,GS1,GS1,0.192633
2016-09-29,14:18,8241004079,2015,GS3,GS3,0.251831
2016-09-29,14:18,1787002047,2015,GS3,GS3,85.6812
2016-09-29,14:18,8043117075,2015,GS3,GS3,109.979
2016-09-29,14:18,6003880060,2015,GS3,GS3,38.3328
2016-09-29,14:18,3693921044,2015,GS1,GS1,0.022529
2016-09-29,14:18,8281004017,2015,GS1,GS1,4.66558
2016-09-29,14:18,7101004038,2015,GS1,GS1,1.06761
2016-09-29,14:18,2253806023,2015,GS1,GS1,0.574043
2016-09-29,14:18,8521004079,2015,GS3,GS3,0.678254
2016-09-29,14:18,8101001010,2015,GS3,GS3,0.0924583
2016-09-29,14:18,6461004068,2015,GS1,GS1,2.21739
2016-09-29,14:18,2693100044,2015,GS1,GS1,4.00191
2016-09-29,14:18,6007500027,2015,GS1,GS1,0.0517405
2016-09-29,14:18,9175019001,2015,GS3,GS3,37.324
2016-09-29,14:18,0913668023,2015,GS1,GS1,0.
2016-09-29,14:18,8121004026,2015,GS3,GS3,0.
2016-09-29,14:18,0908760038,2015,GS3,GS3,0.
2016-09-29,14:18,9849046018,2015,GS3,GS3,190.349
2016-09-29,14:18,6381004017,2015,GS3,GS3,0.415562
2016-09-29,14:18,4080552016,2015,GS3,GS3,87.989
2016-09-29,14:18,5497087005,2015,GS1,GS1,23.9052
2016-09-29,14:18,5823866007,2015,GS1,GS1,0.
2016-09-29,14:18,1519002004,2015,GS1,GS1,12.103
2016-09-29,14:18,7777945004,2015,GS1,GS1,6.88412
2016-09-29,14:18,6801004031,2015,GS1,GS1,0.
2016-09-29,14:18,1836247012,2015,GS1,GS1,0.115476
2016-09-29,14:18,0820176010,2015,GS1,GS1,2.75659
2016-09-29,14:18,1787438056,2015,GS3,GS3,61.2866
2016-09-29,14:18,0013074005,2015,GS1,GS1,0.0512504
2016-09-29,14:18,4701100007,2015,RS,RS-GRS,3.39006
2016-09-29,14:18,6817897006,2015,GS3,GS3,35.6979
2016-09-29,14:18,0237615002,2015,GS1,GS1,0.
2016-09-29,14:18,6725011045,2015,GS3,GS3,44.8068
2016-09-29,14:18,3446890001,2015,GS1,GS1,2.3328
2016-09-29,14:18,2067015027,2015,GS1,GS1,5.10151
2016-09-29,14:18,7785059008,2015,GS1,GS1,2.62475
2016-09-29,14:18,3208025006,2015,LP4,LP4,906.431
2016-09-29,14:18,3208025006,2014,LP4,LP4,0.
2016-09-29,14:18,8966079003,2015,GS1,GS1,18.564
2016-09-29,14:18,7677394005,2015,GS1,GS1,0.
2016-09-29,14:18,6217418003,2015,GS3,GS3,0.00397571
2016-09-29,14:18,9869641000,2015,GS1,GS1,0.243806
2016-09-29,14:18,6745059005,2015,GS1,GS1,0.
2016-09-29,14:18,0413308004,2015,GS3,GS3,44.7696
2016-09-29,14:18,3892983008,2015,GS1,GS1,0.
2016-09-29,14:18,4993919336,2015,GS3,GS3,34.3366
2016-09-29,14:18,1634086008,2015,GS3,GS3,38.4045
2016-09-29,14:18,8017201024,2015,GS3,GS3,10.9308
2016-09-29,14:18,3651806006,2015,GS1,GS1,0.500281
2016-09-29,14:18,9197136001,2015,GS1,GS1,1.66016
2016-09-29,14:18,7922114026,2015,GS3,GS3,22.4868
2016-09-29,14:18,1162116002,2015,GS3,GS3,7.64346
2016-09-29,14:18,1182116008,2015,GS1,GS1,9.75303
2016-09-29,14:18,3262134077,2015,RS,RS-EXR,1.45181
2016-09-29,14:18,5082135005,2015,GS1,GS1,0.0571962
2016-09-29,14:18,9585028001,2015,GS1,GS1,6.76561
2016-09-29,14:18,2142135002,2015,GS1,GS1,0.
2016-09-29,14:18,8922125057,2015,RS,RS-EXR,0.199506
2016-09-29,14:18,4325051003,2015,GS1,GS1,7.67811
2016-09-29,14:18,8942125017,2015,GS1,GS1,7.9743
2016-09-29,14:18,7841131018,2015,GS1,GS1,1.07845
2016-09-29,14:18,7662050005,2015,GS3,GS3,49.4351
2016-09-29,14:18,7861131005,2015,GS1,GS1,10.5975
2016-09-29,14:18,7881131001,2015,GS3,GS3,11.6451
2016-09-29,14:18,7745124044,2015,GS1,GS1,2.94474
2016-09-29,14:18,5817320027,2015,RS,RS-GRS,0.
2016-09-29,14:18,7902114020,2015,GS3,GS3,15.8348
2016-09-29,14:18,3382117001,2015,GS1,GS1,1.72604
2016-09-29,14:18,2706012000,2015,RS,RS-GRS,0.
2016-09-29,14:18,0826012006,2015,RS,RS-GRS,2.98185
2016-09-29,14:18,0311176002,2015,GS3,GS3,135.038
2016-09-29,14:18,9605028009,2015,GH2,GH2,5.38532
2016-09-29,14:18,5722135001,2015,GS1,GS1,1.61065
2016-09-29,14:18,2582135002,2015,GS1,GS1,0.
2016-09-29,14:18,9401731010,2015,GS3,GS3,10.8492
2016-09-29,14:18,0062161013,2015,GS3,GS3,76.0023
2016-09-29,14:18,2141051007,2015,GH2,GH2,0.
2016-09-29,14:18,4525407009,2015,GS1,GS1,0.
2016-09-29,14:18,2121051001,2015,RS,RS-GRS,5.55583
2016-09-29,14:18,5645017013,2015,RS,RS-GRS,0.897038
2016-09-29,14:18,1657995000,2015,GS1,GS1,0.
2016-09-29,14:18,7470108025,2015,GS1,GS1,3.36835
2016-09-29,14:18,8361118021,2015,GS1,GS1,17.4283
2016-09-29,14:18,7543121014,2015,GS1,GS1,12.5593
2016-09-29,14:18,3075292002,2015,GS3,GS3,126.776
2016-09-29,14:18,0846012039,2015,RS,RS-GRS,0.10286
2016-09-29,14:18,1311426017,2015,GS1,GS1,1.16381
2016-09-29,14:18,3147047035,2015,GS1,GS1,1.44741
2016-09-29,14:18,0663743002,2015,GS1,GS1,3.00357
2016-09-29,14:18,3465130002,2015,GS3,GS3,22.6829
2016-09-29,14:18,1499950034,2015,GS1,GS1,1.16613
2016-09-29,14:18,9445028016,2015,GS3,GS3,11.8237
2016-09-29,14:18,2667015001,2015,GS3,GS3,24.9721
2016-09-29,14:18,2747015007,2015,GS1,GS1,3.6476
2016-09-29,14:18,4101128003,2015,GS3,GS3,11.1359
2016-09-29,14:18,2703551019,2015,GS3,GS3,69.1209
2016-09-29,14:18,4187005003,2015,RS,RS-GRS,1.94404
2016-09-29,14:18,2161051003,2015,GS1,GS1,3.92816
2016-09-29,14:18,8126119004,2015,GS1,GS1,0.
2016-09-29,14:18,4461120001,2015,GS3,GS3,19.3627
2016-09-29,14:18,1381126004,2015,GS1,GS1,13.121
2016-09-29,14:18,9786109027,2015,GS1,GS1,21.0279
2016-09-29,14:18,5910082008,2015,GS3,GS3,19.8394
2016-09-29,14:18,3127047002,2015,GS1,GS1,6.51671
2016-09-29,14:18,4867126069,2015,GS1,GS1,1.60561
2016-09-29,14:18,4961046028,2015,GS1,GS1,1.42389
2016-09-29,14:18,8947277007,2015,GS3,GS3,52.6387
2016-09-29,14:18,4887126001,2015,GS1,GS1,8.12031
2016-09-29,14:18,4907126009,2015,GS1,GS1,8.55028
2016-09-29,14:18,1081093004,2015,GS3,GS3,72.5753
2016-09-29,14:18,8644223001,2015,GS1,GS1,0.0899952
2016-09-29,14:18,5830042008,2015,RS,RS-GRS,1.01132
2016-09-29,14:18,1035836000,2015,GS1,GS1,1.28593
2016-09-29,14:18,1587248003,2015,GS3,GS3,100.944
2016-09-29,14:18,2379317014,2015,RS,RS-GRS,2.19384
2016-09-29,14:18,3787005004,2015,RS,RS-GRS,6.0379
2016-09-29,14:18,7561506006,2015,RS,RS-GRS,0.
2016-09-29,14:18,0199679028,2015,GS1,GS1,0.102585
2016-09-29,14:18,6465025009,2015,GS1,GS1,0.342196
2016-09-29,14:18,4990069008,2015,GS3,GS3,7.48484
2016-09-29,14:18,5950082000,2015,GS3,GS3,24.6598
2016-09-29,14:18,3848125023,2015,GS1,GS1,22.5681
2016-09-29,14:18,3828125027,2015,GS1,GS1,10.0891
2016-09-29,14:18,8402244006,2015,RS,RS-GRS,6.53532
2016-09-29,14:18,3268057006,2015,GS1,GS1,10.129
2016-09-29,14:18,9588988022,2015,GS3,GS3,16.1691
2016-09-29,14:18,0710041008,2015,GS1,GS1,15.9674
2016-09-29,14:18,8468069005,2015,GS3,GS3,42.1962
2016-09-29,14:18,3891319022,2015,GS1,GS1,10.4396
2016-09-29,14:18,8487010004,2015,GS1,GS1,7.10267
2016-09-29,14:18,8822340016,2015,GS3,GS3,16.9007
2016-09-29,14:18,2389127004,2015,GS1,GS1,0.603884
2016-09-29,14:18,6851110075,2015,GS1,GS1,20.6955
2016-09-29,14:18,9987028016,2015,GS1,GS1,7.47816
2016-09-29,14:18,5530118038,2015,GS3,GS3,12.3855
2016-09-29,14:18,9511112010,2015,RS,RS-GRS,6.68156
2016-09-29,14:18,0163008008,2015,GS3,GS3,11.1423
2016-09-29,14:18,5930082004,2015,GS3,GS3,77.0328
2016-09-29,14:18,1289108006,2015,GS3,GS3,47.288
2016-09-29,14:18,9893588003,2015,GS3,GS3,29.4782
2016-09-29,14:18,8128125019,2015,GS1,GS1,3.30879
2016-09-29,14:18,8729117031,2015,GS3,GS3,98.044
2016-09-29,14:18,9792784081,2015,GS3,GS3,49.1669
2016-09-29,14:18,3890110089,2015,GS3,GS3,2.36335
2016-09-29,14:18,3870110047,2015,GS3,GS3,6.12735
2016-09-29,14:18,3950110034,2015,GS3,GS3,8.37718
2016-09-29,14:18,9439670004,2015,GS3,GS3,1.78438
2016-09-29,14:18,2990044018,2015,GS1,GS1,40.613
2016-09-29,14:18,9943194008,2015,GS3,GS3,42.6409
2016-09-29,14:18,6089116036,2015,RS,RS-GRS,13.7488
2016-09-29,14:18,1591972003,2015,GS3,GS3,62.7352
2016-09-29,14:18,9805777001,2015,GS1,GS1,31.0309
2016-09-29,14:18,7769085008,2015,GS3,GS3,45.3119
2016-09-29,14:18,3068036003,2015,RS,RS-EXR,3.91331
2016-09-29,14:18,3368026003,2015,GS1,GS1,1.75704
2016-09-29,14:18,7912056008,2015,RS,RS-EXR,2.49031
2016-09-29,14:18,5069133003,2015,GS1,GS1,4.84093
2016-09-29,14:18,4612033024,2015,RS,RS-GRS,2.20361
2016-09-29,14:18,2599335012,2015,GS3,GS3,0.239982
2016-09-29,14:18,2735043019,2015,GS3,GS3,1.02077
2016-09-29,14:18,8435107018,2015,GS3,GS3,0.398436
2016-09-29,14:18,6853123016,2015,GS3,GS3,34.4385
2016-09-29,14:18,1623183014,2015,GS1,GS1,19.3777
2016-09-29,14:18,8807816000,2015,GS3,GS3,23.8156
2016-09-29,14:18,8127750009,2015,GS1,GS1,5.0422
2016-09-29,14:18,0553001004,2015,GS3,GS3,31.7305
2016-09-29,14:18,2072112033,2015,GS3,GS3,15.3128
2016-09-29,14:18,2792115016,2015,GS3,GS3,18.0741
2016-09-29,14:18,2772115001,2015,GS3,GS3,33.1182
2016-09-29,14:18,0914114006,2015,GH2,GH2,8.44728
2016-09-29,14:18,2372107010,2015,GS3,GS3,13.088
2016-09-29,14:18,1275125008,2015,GS1,GS1,0.895209
2016-09-29,14:18,1535958038,2015,GS3,GS3,0.0340144
2016-09-29,14:18,0183203009,2015,GS1,GS1,5.77988
2016-09-29,14:18,8633110039,2015,GS1,GS1,13.8293
2016-09-29,14:18,9483032005,2015,GS1,GS1,0.464808
2016-09-29,14:18,8735028027,2015,RS,RS-GRS,0.0361831
2016-09-29,14:18,8069817016,2015,RS,RS-GRS,3.60872
2016-09-29,14:18,8812043000,2015,GS3,GS3,38.6873
2016-09-29,14:18,0876672007,2015,GS1,GS1,6.50597
2016-09-29,14:18,5352029009,2015,GS1,GS1,3.45269
2016-09-29,14:18,5637027005,2015,GS1,GS1,0.910462
2016-09-29,14:18,9976028028,2015,GS3,GS3,11.7526
2016-09-29,14:18,7817025001,2015,GS1,GS1,1.05568
2016-09-29,14:18,8454116019,2015,RS,RS-GRS,0.651713
2016-09-29,14:18,8474116015,2015,RS,RS-GRS,0.
2016-09-29,14:18,0393364004,2015,GS1,GS1,0.19254
2016-09-29,14:18,8143134032,2015,GS3,GS3,6.90071
2016-09-29,14:18,5677031001,2015,RS,RS-EXR,1.47115
2016-09-29,14:18,7755693001,2015,GS1,GS1,0.
2016-09-29,14:18,1397019001,2015,GS1,GS1,0.0645511
2016-09-29,14:18,4477118008,2015,GS1,GS1,1.91012
2016-09-29,14:18,8167410002,2015,GS3,GS3,41.1681
2016-09-29,14:18,2016100004,2015,GS3,GS3,61.2257
2016-09-29,14:18,8755028005,2015,GS3,GS3,6.92594
2016-09-29,14:18,0936098010,2015,GS1,GS1,2.08779
2016-09-29,14:18,9924649006,2015,GS3,GS3,27.9499
2016-09-29,14:18,7877025009,2015,GS1,GS1,0.
2016-09-29,14:18,1736124003,2015,GS3,GS3,4.66479
2016-09-29,14:18,6757026007,2015,GS1,GS1,2.16334
2016-09-29,14:18,5925309007,2015,GS1,GS1,5.38803
2016-09-29,14:18,0763729004,2015,GS3,GS3,162.673
2016-09-29,14:18,9094025018,2015,GS3,GS3,133.999
2016-09-29,14:18,8937028001,2015,GS1,GS1,11.1703
2016-09-29,14:18,0479041006,2015,GS3,GS3,1.73847
2016-09-29,14:18,8514116019,2015,RS,RS-GRS,0.0128106
2016-09-29,14:18,8135076003,2015,GS1,GS1,15.0681
2016-09-29,14:18,0559041002,2015,GS1,GS1,2.05451
2016-09-29,14:18,1515125006,2015,GS1,GS1,5.59155
2016-09-29,14:18,3599041007,2015,GS1,GS1,3.1462
2016-09-29,14:18,7157019001,2015,GS3,GS3,158.244
2016-09-29,14:18,6313091035,2015,L4L,L4L,0.
2016-09-29,14:18,6313091035,2014,L4L,L4L,0.
2016-09-29,14:18,0114020003,2015,GS1,GS1,0.690135
2016-09-29,14:18,3017062157,2015,GS1,GS1,18.5776
2016-09-29,14:18,7339041018,2015,GS1,GS1,60.571
2016-09-29,14:18,7527229006,2015,GS1,GS1,0.370202
2016-09-29,14:18,9479155004,2015,GS1,GS1,0.
2016-09-29,14:18,6578028016,2015,GS1,GS1,0.666412
2016-09-29,14:18,9115874004,2015,GS3,GS3,32.3583
2016-09-29,14:18,4399419002,2015,GS3,GS3,44.552
2016-09-29,14:18,1697027009,2015,GS1,GS1,0.79902
2016-09-29,14:18,6839097000,2015,GS3,GS3,27.8949
2016-09-29,14:18,7177293003,2015,GS1,GS1,0.481398
2016-09-29,14:18,0399041000,2015,GS1,GS1,0.337964
2016-09-29,14:18,2311127001,2015,GS1,GS1,0.0507528
2016-09-29,14:18,9369128011,2015,GS3,GS3,135.248
2016-09-29,14:18,3922504008,2015,GS1,GS1,32.7671
2016-09-29,14:18,7598040000,2015,GS3,GS3,138.361
2016-09-29,14:18,4397124000,2015,GS3,GS3,28.8933
2016-09-29,14:18,4787879005,2015,GS1,GS1,24.9683
2016-09-29,14:18,8424222004,2015,GS1,GS1,26.9917
2016-09-29,14:18,7699036119,2015,GS1,GS1,4.40899
2016-09-29,14:18,2878040041,2015,GS3,GS3,17.0219
2016-09-29,14:18,4499135021,2015,GS1,GS1,5.07694
2016-09-29,14:18,2099129096,2015,RS,RS-GRS,1.18202
2016-09-29,14:18,9758124023,2015,GS1,GS1,7.51286
2016-09-29,14:18,9703249011,2015,GS3,GS3,229.359
2016-09-29,14:18,5277337000,2015,GS1,GS1,23.1268
2016-09-29,14:18,5759037007,2015,GS1,GS1,0.91778
2016-09-29,14:18,0380165024,2015,GS1,GS1,3.23084
2016-09-29,14:18,4380163006,2015,GS1,GS1,3.03791
2016-09-29,14:18,3558072042,2015,GS1,GS1,11.0786
2016-09-29,14:18,2525124012,2015,GS1,GS1,41.4779
2016-09-29,14:18,9140169007,2015,RS,RS-EXR,12.6461
2016-09-29,14:18,9599135028,2015,GS1,GS1,5.06969
2016-09-29,14:18,9520074005,2015,RS,RS-GRS,3.78558
2016-09-29,14:18,0380166003,2015,GS1,GS1,0.576497
2016-09-29,14:18,2560089001,2015,GS1,GS1,16.693
2016-09-29,14:18,3200172017,2015,L4L,L4L,0.
2016-09-29,14:18,0619353016,2015,RS,RS-EXR,0.270398
2016-09-29,14:18,6991533009,2015,GS3,GS3,85.9634
2016-09-29,14:18,6485059029,2015,GS3,GS3,128.935
2016-09-29,14:18,9120169001,2015,GS1,GS1,13.9493
2016-09-29,14:18,2125109008,2015,GS3,GS3,31.1225
2016-09-29,14:18,8365055007,2015,GS1,GS1,0.615912
2016-09-29,14:18,0918640016,2015,GS1,GS1,0.
2016-09-29,14:18,8548122012,2015,GS1,GS1,6.15067
2016-09-29,14:18,8323125031,2015,GS1,GS1,4.93023
2016-09-29,14:18,4945022019,2015,GS1,GS1,0.
2016-09-29,14:18,2404013021,2015,GS1,GS1,5.6768
2016-09-29,14:18,2467107000,2015,GS1,GS1,0.0773895
2016-09-29,14:18,2507107004,2015,GS1,GS1,0.0130636
2016-09-29,14:18,2527107019,2015,GS1,GS1,0.127281
2016-09-29,14:18,3707110006,2015,GS1,GS1,0.166654
2016-09-29,14:18,4837445015,2015,GS1,GS1,0.0761427
2016-09-29,14:18,3768017002,2015,GS3,GS3,187.47
2016-09-29,14:18,3028014005,2015,GS3,GS3,119.021
2016-09-29,14:18,1589055104,2015,GS1,GS1,18.7673
2016-09-29,14:18,3202568057,2015,GS1,GS1,17.7912
2016-09-29,14:18,6247479005,2015,GS3,GS3,110.885
2016-09-29,14:18,3659037021,2015,GS1,GS1,0.648114
2016-09-29,14:18,3796107011,2015,GS1,GS1,38.4107
2016-09-29,14:18,4736107014,2015,GS1,GS1,1.82155
2016-09-29,14:18,2659113025,2015,GS1,GS1,3.61531
2016-09-29,14:18,9621129001,2015,GS1,GS1,13.3732
2016-09-29,14:18,5681051002,2015,GS1,GS1,14.4859
2016-09-29,14:18,1039011027,2015,GS3,GS3,0.582386
2016-09-29,14:18,9602104011,2015,GS1,GS1,27.1258
2016-09-29,14:18,3758058000,2015,GS1,GS1,5.41379
2016-09-29,14:18,3778058006,2015,GS1,GS1,0.345424
2016-09-29,14:18,8521136003,2015,GS1,GS1,12.8106
2016-09-29,14:18,9961059011,2015,GS1,GS1,0.
2016-09-29,14:18,3561058001,2015,GS1,GS1,0.166521
2016-09-29,14:18,7907993003,2015,GS1,GS1,7.75996
2016-09-29,14:18,4388028004,2015,GS3,GS3,17.4547
2016-09-29,14:18,7099128030,2015,GS1,GS1,4.11482
2016-09-29,14:18,1288097040,2015,GS3,GS3,35.4084
2016-09-29,14:18,0599128006,2015,GS1,GS1,0.333204
2016-09-29,14:18,2353812050,2015,GS3,GS3,26.5551
2016-09-29,14:18,7239128045,2015,GS1,GS1,0.0507001
2016-09-29,14:18,9259064008,2015,GS1,GS1,0.17973
2016-09-29,14:18,3868104039,2015,GS3,GS3,20.969
2016-09-29,14:18,8128518318,2015,GS1,GS1,18.1819
2016-09-29,14:18,5517425003,2015,GS1,GS1,0.0675703
2016-09-29,14:18,4985018099,2015,GS3,GS3,14.5655
2016-09-29,14:18,2751061008,2015,GS3,GS3,44.7634
2016-09-29,14:18,9341740000,2015,GS3,GS3,193.154
2016-09-29,14:18,0188767008,2015,GS3,GS3,318.375
2016-09-29,14:18,6647082000,2015,GS1,GS1,18.6255
2016-09-29,14:18,1767019019,2015,GH2,GH2,5.18234
2016-09-29,14:18,4706006004,2015,GS3,GS3,59.992
2016-09-29,14:18,6919128015,2015,GS1,GS1,4.82833
2016-09-29,14:18,9213215009,2015,GS1,GS1,0.1154
2016-09-29,14:18,2914075006,2015,GS1,GS1,1.37123
2016-09-29,14:18,3452065005,2015,GS3,GS3,70.9358
2016-09-29,14:18,7755069005,2015,GS1,GS1,5.93749
2016-09-29,14:18,5623022001,2015,L4L,L4L,0.
2016-09-29,14:18,8486119035,2015,GS3,GS3,3.35773
2016-09-29,14:18,0463721011,2015,GS3,GS3,146.934
2016-09-29,14:18,2357071037,2015,GS1,GS1,0.
2016-09-29,14:18,4370024001,2015,GS3,GS3,9.62059
2016-09-29,14:18,9787792008,2015,RS,RS-GRS,17.6482
2016-09-29,14:18,1118134027,2015,GS3,GS3,201.945
2016-09-29,14:18,4119445004,2015,GS3,GS3,64.7809
2016-09-29,14:18,2027062006,2015,GS1,GS1,3.01887
2016-09-29,14:18,1099418257,2015,GS1,GS1,0.318272
2016-09-29,14:18,6089002019,2015,GS1,GS1,15.4449
2016-09-29,14:18,2603011009,2015,GH2,GH2,0.
2016-09-29,14:18,0844002008,2015,GS1,GS1,1.38196
2016-09-29,14:18,7286090003,2015,GS1,GS1,8.2288
2016-09-29,14:18,0290024001,2015,GS1,GS1,0.
2016-09-29,14:18,7306090001,2015,GS1,GS1,5.12796
